3/29/2015 18:14:17	582244401751027712	shafaatnabi	O Lord forgive our sins and accept our repentance #kashmirFloods	medico l fundamentalist l humanitarian l tales of terror & injustice | media analyst | evergreen	156	1	0
3/30/2015 6:14:23	582425621550084096	jeyanand	#kashmirFloods Kashmir CM who thanked Pakistan and separatists for peaceful election. Now asks indian army help.		102	1	1
3/30/2015 6:15:01	582425779444674560	IndiaOutshines	#kashmirFloods have never seen the pro paki separatist hurriyat leaders participate in flood relief, it is the army that does the job always	right wing hindu nationalist ! i follow those who follow me !	3801	1	1
3/30/2015 6:17:15	582426342261538816	ashishcvtpl	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. R471511	follow india trends @trends247 for the latest trends of indian subcontinents.	26	1	0
3/30/2015 6:20:07	582427064625590273	TrendieIN	Trending India:11:50 AM IST 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania	we deliver trends - india. follow to stay updated with latest trends.	12785	1	0
3/30/2015 6:21:38	582427446651154432	RiturajSingh13	#kashmirFloods and the same Moment, CM rushes to Army for "HELP" !!...The moment it is gone, the bloody hack starts releasing separatists.	rts are not the endorsement! follow my products at @kreativbpm on twitter and facebook	282	1	1
3/30/2015 6:22:08	582427569246511105	ashishcvtpl	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 520811	follow india trends @trends247 for the latest trends of indian subcontinents.	26	1	0
3/30/2015 6:22:19	582427618789748736	INSubcontinent	http://t.co/3tKq65AkD8 Trends:11:50 AM IST 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMan	we publish best of tweets. #followback check out- http://t.co/qlsh07nkby best of tweets *follow us/rt to get your tweet published @insubcontinent	15474	1	0
3/30/2015 6:24:04	582428055647453184	GreatIndiaFirst	#ExposingKumarVishwas is 1st case, God knows how many Rape &amp; sex cases are hidden there in Aam Admi Party. #kashmirFloods Delhi Lokpal	proud logical indian. firm believer in equality & secularism. convenor @delhipcc social media & it cell, new delhi-lok sabha rts  endorsements, views personal	145	1	1
3/30/2015 6:25:05	582428313802575872	ashishcvtpl	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 550611	follow india trends @trends247 for the latest trends of indian subcontinents.	26	1	1
3/30/2015 6:26:36	582428695173861376	VikasSharma1980	Fyi&amp;a.RT:@PandeyJaideep #Bangalore:25YrsOld Nabeel Nahas #missing.HelpFindingHim http://t.co/J4PKbvnKLU #ExposingKumarVishwas #kashmirFloods	a dynamic professional, can blend with people with ease. hard to interpret. #journalist...so called...!	65	1	0
3/30/2015 6:28:13	582429102277324800	Vikashkhanna2	Separatist oppose AFASA, Army presentation in jk. I wish they could help people #KashmirFloods	आईटी प्रोफेशनल, ऱाजनैति्क तटस्थ, अन्ना हजारे समर्थक, अन्धभक्त नही, जनहित मे पार्टीयो का विरोधी ईमेल : mail@khannavikash.in स्काईप: vikash.kumar2345	298	1	0
3/30/2015 6:30:17	582429623159427072	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 001412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:32:04	582430069525585920	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 020412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:34:04	582430575744569344	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 040412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:35:31	582430938505842688	GreatIndiaFirst	Innocent volunteer can't guess, she will be sexually exploited by AAP leaders. #ExposingKumarVishwas Delhi Lokpal #kashmirFloods Mumbai	proud logical indian. firm believer in equality & secularism. convenor @delhipcc social media & it cell, new delhi-lok sabha rts  endorsements, views personal	145	1	1
3/30/2015 6:36:08	582431092147257344	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 060712	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:38:05	582431583015034880	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 080412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:40:04	582432081768157185	TrendieIN	Trending India:12:10 PM IST 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania	we deliver trends - india. follow to stay updated with latest trends.	12785	1	1
3/30/2015 6:40:09	582432103553372160	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Wyatt 8. BROCK 9. 100912	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:44:01	582433076661227522	BhateKetan	Hey Kashmiris, how many terrorists/separatists turned up for ur rescue? Zilch! Indian Armed Forces r rescuing u! Never forget #KashmirFloods	ils alumnus. lawyer. weaving dreams ... deciphering intrigues. rss. bjp. namo.	2657	1	1
3/30/2015 6:44:08	582433108999307264	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Brock 8. Delhi 9. 140812	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:46:24	582433676748701696	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Brock 8. Delhi 9. 162412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:46:38	582433735129206784	ashudean	No Indian in ICC's World Cup XI drove by McCullum #ExposingKumarVishwas #kashmirFloods #SRK12Million... http://t.co/NIqQ3Sb37v	web designer, computer geek, tech hunger	37	1	0
3/30/2015 6:46:51	582433789244145664	NEWSOLOGIC	No Indian in ICC's World Cup XI drove by McCullum #ExposingKumarVishwas #kashmirFloods #SRK12Million #WyattvsTaker http://t.co/42sa6rFFAF		21	1	0
3/30/2015 6:46:52	582433794839326720	ashudean	No Indian in ICC's World Cup XI drove by McCullum #ExposingKumarVishwas #kashmirFloods #SRK12Million #WyattvsTaker http://t.co/ZraWbuabFi	web designer, computer geek, tech hunger	37	1	0
3/30/2015 6:46:53	582433799746666496	vivekvikramvvs	No Indian in ICC's World Cup XI drove by McCullum #ExposingKumarVishwas #kashmirFloods #SRK12Million #WyattvsTaker http://t.co/xm9gO1cBmR	techie n computer geek.	328	1	0
3/30/2015 6:48:09	582434116148142080	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Brock 8. Delhi 9. 180812	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:50:04	582434601013907456	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Brock 8. Delhi 9. 200412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:52:26	582435195867045888	INSubcontinent	http://t.co/3tKq65AkD8 Trends:12:10 PM IST 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMan	we publish best of tweets. #followback check out- http://t.co/qlsh07nkby best of tweets *follow us/rt to get your tweet published @insubcontinent	15474	1	0
3/30/2015 6:53:09	582435374762360833	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Brock 8. Delhi 9. 230812	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:55:14	582435902149955584	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #WrestleMania 6. Acer One S1001 7. Brock 8. Delhi 9. 251412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:57:11	582436389729357825	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Acer One S1001 7. Brock 8. De 271012	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 6:57:27	582436458897637376	BlogOnWorkers	@BlogOnWorkers #kashmirFloods no matter if you have PBUH on your back. Don't mess with shiva. Although when asked for mercy, he is forgiver		1648	1	1
3/30/2015 6:59:04	582436866437222400	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Acer One S1001 7. Brock 8. De 290412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:00:05	582437120993665024	TrendieIN	Trending India:12:30 PM IST 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims	we deliver trends - india. follow to stay updated with latest trends.	12785	1	0
3/30/2015 7:01:13	582437407477223424	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Acer One S1001 7. Brock 8. De 311312	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:01:19	582437431091146752	iamamna20	@TrendieIN: Trending India:12:30 PM IST" 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker"	shah rukh khan, shah rukh khan and only shah rukh khan..!!!!!	336	1	0
3/30/2015 7:03:17	582437925100478464	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Acer One S1001 7. Brock 8. De 331612	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:03:25	582437959615426560	venkatusharma	Kashmiri youths are being brainwashed by separatists, but only India can respect their thoughts too #kashmirFloods	software application developer,wannabe entrepreneur,patriot,philotherian,wanderlust,photographer, sarcastic,polyglot rts are not endorsements	316	1	1
3/30/2015 7:05:05	582438379259822080	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Seth Rollins 7. Acer One S100 350512	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:05:23	582438454836928512	venkatusharma	Hurriyat is forcing all citizens of Kashmir valley to vote for pdp but separatists youth are calling it freedom? #kashmirFloods	software application developer,wannabe entrepreneur,patriot,philotherian,wanderlust,photographer, sarcastic,polyglot rts are not endorsements	316	1	1
3/30/2015 7:05:35	582438503885082624	GenNextIndian	#KashmirFloods should wash away all Jihadis. Time has come to start #Kashmir from scratch &amp; deport all to Pakistan. #ValleyFlashFloods #Modi	(mission 2019)... i #followback.. startedtrends: #ghargharmodi #namosarkaar #pappuquota #congresspuppy #pledge4namo #failedthirdfront #globalmodi #makeinindia	3438	1	1
3/30/2015 7:06:03	582438622256840704	IndiaTrends247	30/03/2015 12:36:03, (#kashmirFloods) replaces (#ExposingKumarVishwas) at position 1	compulsive news addict & tech geek with a deep understanding of indian msm. please follow me for insightful india related analytics & trends.	3084	1	0
3/30/2015 7:06:05	582438630284652544	ashishcvtpl	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Seth Rollins 7. Acer One S100 360512	follow india trends @trends247 for the latest trends of indian subcontinents.	26	1	0
3/30/2015 7:07:58	582439103955881984	INSubcontinent	http://t.co/3tKq65AkD8 Trends:12:30 PM IST 1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRa	we publish best of tweets. #followback check out- http://t.co/qlsh07nkby best of tweets *follow us/rt to get your tweet published @insubcontinent	15474	1	0
3/30/2015 7:08:04	582439130551836673	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Seth Rollins 7. Acer One S100 380412	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:08:32	582439246700527616	goldenpeak24	Kashmiri Muslims owe their allegiance to Pakistan and Separatist Leaders. They must invite Pakistan to help them in flood. #kashmirFloods	netaji-vivekanand-aurobindo-bankimchandra-dayanand saraswati-spmookerji-savarkar-golwarkar-tilak admirer.nationalist-hindutva-free speech/marketcapitalism-chess	5192	1	0
3/30/2015 7:08:54	582439340577456128	BlogOnWorkers	@janaqash Bro !! I just read the events and connected it. kashmir ever faced flood before they maligned shiva temple. #kashmirFloods		1648	1	1
3/30/2015 7:11:17	582439937829548033	venkatusharma	These separatists are selfish ppl did they stay with the ppl when flood hit ? Only Indian army rescued our ppl. Just think #kashmirFloods	software application developer,wannabe entrepreneur,patriot,philotherian,wanderlust,photographer, sarcastic,polyglot rts are not endorsements	316	1	1
3/30/2015 7:11:53	582440091592695808	AnilMatt00	Frm charter plane to executieve class in shatabdi Anna's padyatra #ExposingKumarVishwas #kashmirFloods #AAPWar http://t.co/86kLcsu95V	ii ex-banker ii entrepreneur ii political observer ii traveller ii adventure sports ii hate pesdo seculars ii support nation first - namo ii	344	1	0
3/30/2015 7:12:03	582440130910244864	IndiaTrends247	30/03/2015 12:42:02, (#ExposingKumarVishwas) replaces (#kashmirFloods) at position 1	compulsive news addict & tech geek with a deep understanding of indian msm. please follow me for insightful india related analytics & trends.	3084	1	0
3/30/2015 7:14:03	582440636516855809	IndiaTrends247	30/03/2015 12:44:03, (#kashmirFloods) replaces (#ExposingKumarVishwas) at position 1	compulsive news addict & tech geek with a deep understanding of indian msm. please follow me for insightful india related analytics & trends.	3084	1	0
3/30/2015 7:14:44	582440808747421696	Trends247	1. #ExposingKumarVishwas 2. #kashmirFloods 3. #SRK12Million 4. #WyattvsTaker 5. #MSGSavesRapeVictims 6. Seth Rollins 7. Acer One S100 443812	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:16:03	582441138730201088	IndiaTrends247	30/03/2015 12:46:03, (#ExposingKumarVishwas) replaces (#kashmirFloods) at position 1	compulsive news addict & tech geek with a deep understanding of indian msm. please follow me for insightful india related analytics & trends.	3084	1	0
3/30/2015 7:16:09	582441164160143360	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 460912	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:16:20	582441212516405248	TTMobile_in	TT INDIA 12:16 1.#ExposingKumarVishwas 2.#kashmirFloods 3.#SRK12Million 4.#WyattvsTaker 5.#WrestleMania 6.Seth Rollins 7.Acer One S1001	utility to discover india tt on mobile (recommended if you use twitter on your smartphone)	2274	1	0
3/30/2015 7:17:45	582441569153785856	nitin0302	Kashmiri's shld now undrstnd who stands with them in the hr of need - Separatists or Indian Army, this is IInd time in 1 yr. #kashmirFloods	don't believe me - i am certified liar	30	1	0
3/30/2015 7:18:02	582441638779232256	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 480212	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:18:16	582441695758852096	Nir_27	Dear @adgpi do not save stone pelting muhammdan pigs #kashmirFloods ....there won't be any such natural opportunity to exterminate them!!!	,   ,     ||	5924	1	1
3/30/2015 7:20:02	582442140061446144	TrendieIN	Trending India:12:50 PM IST 1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker	we deliver trends - india. follow to stay updated with latest trends.	12785	1	0
3/30/2015 7:20:02	582442139956609024	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 500112	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:21:41	582442555012296704	BlogOnWorkers	@imGowi @BDUTT @RajaMuneeb You are blind that you can't see the demolition just after insulting shiva temple. Open your eyes. #kashmirFloods		1648	1	0
3/30/2015 7:22:03	582442648289599488	IndiaTrends247	30/03/2015 12:52:03, (#kashmirFloods) replaces (#ExposingKumarVishwas) at position 1	compulsive news addict & tech geek with a deep understanding of indian msm. please follow me for insightful india related analytics & trends.	3084	1	0
3/30/2015 7:22:09	582442674294116352	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 520912	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:22:14	582442695311900672	INSubcontinent	http://t.co/3tKq65AkD8 Trends:12:50 PM IST 1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #Wya	we publish best of tweets. #followback check out- http://t.co/qlsh07nkby best of tweets *follow us/rt to get your tweet published @insubcontinent	15474	1	0
3/30/2015 7:23:41	582443060660817920	ashishsameer3	Kashmiri's should now understand that who stands with them in need - Separatists or Indian Army, this is 2nd time in 1 year #kashmirFloods	ℱℴℓℓℴω official twitter page of 彡asнisн彡| i am the best ʕ•̬͡•ʔ| love to make others smile♥‿♥| ღemotionalღ| 彡simple彡| ★cricket maniac★| ♫♪♫music lover♫♪♫	164	1	1
3/30/2015 7:24:03	582443152750960640	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 540312	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:25:59	582443640745668608	ashishsameer3	Hey Kashmiri's, how many terrorists/separatists turned up for ur rescue? Its Indian Armed Forces are rescuing u! Never forget #KashmirFloods	ℱℴℓℓℴω official twitter page of 彡asнisн彡| i am the best ʕ•̬͡•ʔ| love to make others smile♥‿♥| ღemotionalღ| 彡simple彡| ★cricket maniac★| ♫♪♫music lover♫♪♫	164	1	1
3/30/2015 7:26:22	582443735587237889	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 561912	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:26:46	582443838217658368	kumararun414	Kashmiri people shows their faith in Indian Govt. They did not went with separatists. Now it is Govt's TURN. #kashmirFloods	can't explain myself better than my tweets...!!	11	1	0
3/30/2015 7:27:49	582444100906962945	ashishsameer3	#kashmirFloods have never seen the pro paki separatist hurriyat leaders participate in flood relief, it is the army that does the job always	ℱℴℓℓℴω official twitter page of 彡asнisн彡| i am the best ʕ•̬͡•ʔ| love to make others smile♥‿♥| ღemotionalღ| 彡simple彡| ★cricket maniac★| ♫♪♫music lover♫♪♫	164	1	1
3/30/2015 7:28:05	582444166384250880	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 580512	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:29:26	582444506429034497	pcytotoxic	While separatists enjoy dinners in Pakistan on pak day .... #kashmirFloods	when you play the game of thrones, you win or you die	96	1	1
3/30/2015 7:30:05	582444671122563072	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 000513	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:32:03	582445164335001600	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #WyattvsTaker 6. Seth Rollins 7. Acer One S100 020213	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:34:03	582445667320094720	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #BollywoodRepublic 6. Seth Rollins 7. Acer One 040213	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:36:08	582446193034149888	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #BollywoodRepublic 6. Seth Rollins 7. Acer One 060813	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:37:39	582446577148547072	UpharMurad	Mr.Mufti where r ur loyalists see it's Indian Army helping u again and no separatists turned up.... better behave next tym #kashmirFloods	die-hard modi fan/theatre artist/meditator/ in short am wat my master sri sri ravishankar has made me	159	1	1
3/30/2015 7:38:04	582446679330197504	bharathnryn	Hey Indian army let Syed ali shah geelani &amp; other separatist traitors to die in floods! Don save like last time! @adgpi #kashmirFloods	nationalist, film maker, rajini, sachin & rahman maniac	141	1	1
3/30/2015 7:39:03	582446926169165824	Trends247	1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #BollywoodRepublic 6. Seth Rollins 7. Acer One 090213	india trends @trends247 shows india's current trends or hot topics on your twitter timeline. please do follow us to know the latest trends.	440	1	0
3/30/2015 7:39:24	582447015809830914	Naveenananda	#KashmirFloods most evident proof of anti-nationalism of Separatists. Let the dogs bark.. Army does the work for our own Kashmiris #JaiHind	tech evangelist, follower of sanatan dharm, political analyst, free advise giver, paid advise taker :)	190	1	0
3/30/2015 7:40:28	582447285142888449	TrendieIN	Trending India:01:10 PM IST 1. #kashmirFloods 2. #ExposingKumarVishwas 3. #SRK12Million 4. #MSGSavesRapeVictims 5. #BollywoodRepublic	we deliver trends - india. follow to stay updated with latest trends.	12785	1	0
3/30/2015 7:40:28	582447284060745728	pabitra56	some pakis are shedding crocodile tears on #kashmirFloods ,whereas their government is busy bombing innocent shia civilians in yemen.		7	1	1
